pattern,episode,belief,no_leave,null_choice,max_turns_hit,repetitive_loop
Bare anaphoric (It's in Y),75,shared_truth,False,False,False,False
Bare anaphoric (It's in Y),76,false_belief,False,False,False,False
Bare anaphoric (It's in Y),76,ignorance,False,False,False,False
Bare anaphoric (It's in Y),76,shared_truth,False,False,False,False
Bare anaphoric (It's in Y),77,false_belief,False,False,False,False
Bare anaphoric (It's in Y),77,ignorance,False,False,False,False
Bare anaphoric (It's in Y),77,shared_truth,False,False,False,False
Bare anaphoric (It's in Y),78,false_belief,False,False,False,False
Bare anaphoric (It's in Y),78,ignorance,False,False,False,False
Bare anaphoric (It's in Y),78,shared_truth,False,False,False,False
Bare anaphoric (It's in Y),79,false_belief,False,False,False,False
Bare anaphoric (It's in Y),79,ignorance,False,False,False,False
Bare anaphoric (It's in Y),79,shared_truth,False,False,False,False
Bare anaphoric (It's in Y),7,false_belief,False,False,False,False
Bare anaphoric (It's in Y),7,ignorance,False,False,False,False
Bare anaphoric (It's in Y),7,shared_truth,False,False,False,False
Bare anaphoric (It's in Y),80,false_belief,False,False,False,False
Bare anaphoric (It's in Y),80,ignorance,False,False,False,False
Bare anaphoric (It's in Y),80,shared_truth,False,False,False,False
Bare anaphoric (It's in Y),81,false_belief,False,False,False,False
Bare anaphoric (It's in Y),81,ignorance,False,False,False,False
Bare anaphoric (It's in Y),81,shared_truth,False,False,False,False
Bare anaphoric (It's in Y),82,false_belief,False,False,False,False
Bare anaphoric (It's in Y),82,ignorance,False,False,False,False
Bare anaphoric (It's in Y),82,shared_truth,False,False,False,False
Bare anaphoric (It's in Y),83,false_belief,False,False,False,False
Bare anaphoric (It's in Y),83,ignorance,False,False,False,False
Bare anaphoric (It's in Y),83,shared_truth,False,False,False,False
Bare anaphoric (It's in Y),84,false_belief,False,False,False,False
Bare anaphoric (It's in Y),84,ignorance,False,False,False,False
Bare anaphoric (It's in Y),84,shared_truth,False,False,False,False
Bare anaphoric (It's in Y),85,false_belief,False,False,False,False
Bare anaphoric (It's in Y),85,ignorance,False,False,False,False
Bare anaphoric (It's in Y),85,shared_truth,False,False,False,False
Bare anaphoric (It's in Y),86,false_belief,False,False,False,False
Bare anaphoric (It's in Y),86,ignorance,False,False,False,False
Bare anaphoric (It's in Y),86,shared_truth,False,False,False,False
Bare anaphoric (It's in Y),87,false_belief,False,False,False,False
Bare anaphoric (It's in Y),87,ignorance,False,False,False,False
Bare anaphoric (It's in Y),87,shared_truth,False,False,False,False
Bare anaphoric (It's in Y),88,false_belief,False,False,False,False
Bare anaphoric (It's in Y),88,ignorance,False,False,False,False
Bare anaphoric (It's in Y),88,shared_truth,False,False,False,False
Bare anaphoric (It's in Y),89,false_belief,False,False,False,False
Bare anaphoric (It's in Y),89,ignorance,False,False,False,False
Bare anaphoric (It's in Y),89,shared_truth,False,False,False,False
Bare anaphoric (It's in Y),8,false_belief,False,False,False,False
Bare anaphoric (It's in Y),8,ignorance,False,False,False,False
Bare anaphoric (It's in Y),8,shared_truth,False,False,False,False
Bare anaphoric (It's in Y),90,false_belief,False,False,False,False
Bare anaphoric (It's in Y),90,ignorance,False,False,False,False
Bare anaphoric (It's in Y),90,shared_truth,False,False,False,False
Bare anaphoric (It's in Y),91,false_belief,False,False,False,False
Bare anaphoric (It's in Y),91,ignorance,False,False,False,False
Bare anaphoric (It's in Y),91,shared_truth,False,False,False,False
Bare anaphoric (It's in Y),92,false_belief,False,False,False,False
Bare anaphoric (It's in Y),92,ignorance,False,False,False,False
Bare anaphoric (It's in Y),92,shared_truth,False,False,False,False
Bare anaphoric (It's in Y),93,false_belief,False,False,False,False
Bare anaphoric (It's in Y),93,ignorance,False,False,False,False
Bare anaphoric (It's in Y),93,shared_truth,False,False,False,False
Bare anaphoric (It's in Y),94,false_belief,False,False,False,False
Bare anaphoric (It's in Y),94,ignorance,False,False,False,False
Bare anaphoric (It's in Y),94,shared_truth,False,False,False,False
Bare anaphoric (It's in Y),95,false_belief,False,False,False,False
Bare anaphoric (It's in Y),95,ignorance,False,False,False,False
Bare anaphoric (It's in Y),95,shared_truth,False,False,False,False
Bare anaphoric (It's in Y),96,false_belief,False,False,False,False
Bare anaphoric (It's in Y),96,ignorance,False,False,False,False
Bare anaphoric (It's in Y),96,shared_truth,False,False,False,False
Bare anaphoric (It's in Y),97,false_belief,False,False,False,False
Bare anaphoric (It's in Y),97,ignorance,False,False,False,False
Bare anaphoric (It's in Y),97,shared_truth,False,False,False,False
Bare anaphoric (It's in Y),98,false_belief,False,False,False,False
Bare anaphoric (It's in Y),98,ignorance,False,False,False,False
Bare anaphoric (It's in Y),98,shared_truth,False,False,False,False
Bare anaphoric (It's in Y),99,false_belief,False,False,False,False
Bare anaphoric (It's in Y),99,ignorance,False,False,False,False
Bare anaphoric (It's in Y),99,shared_truth,False,False,False,False
Bare anaphoric (It's in Y),9,false_belief,False,False,False,False
Bare anaphoric (It's in Y),9,ignorance,False,False,False,False
Bare anaphoric (It's in Y),9,shared_truth,False,False,False,False
I saw X on/in Y,0,false_belief,False,False,False,False
I saw X on/in Y,0,ignorance,False,False,False,False
I saw X on/in Y,0,shared_truth,False,False,False,False
I saw X on/in Y,10,false_belief,False,False,False,False
I saw X on/in Y,10,ignorance,False,False,False,False
I saw X on/in Y,10,shared_truth,False,False,False,False
I saw X on/in Y,11,false_belief,False,False,False,False
I saw X on/in Y,11,ignorance,False,False,False,False
I saw X on/in Y,11,shared_truth,False,False,False,False
I saw X on/in Y,12,false_belief,False,False,False,False
I saw X on/in Y,12,ignorance,False,False,False,False
I saw X on/in Y,12,shared_truth,False,False,False,False
I saw X on/in Y,13,false_belief,False,False,False,False
I saw X on/in Y,13,ignorance,False,False,False,False
I saw X on/in Y,13,shared_truth,False,False,False,False
I saw X on/in Y,14,false_belief,False,False,False,False
I saw X on/in Y,14,ignorance,False,False,False,False
I saw X on/in Y,14,shared_truth,False,False,False,False
I saw X on/in Y,15,false_belief,False,False,False,False
I saw X on/in Y,15,ignorance,False,False,False,False
I saw X on/in Y,15,shared_truth,False,False,False,False
I saw X on/in Y,16,false_belief,False,False,False,False
I saw X on/in Y,16,ignorance,False,False,False,False
I saw X on/in Y,16,shared_truth,False,False,False,False
I saw X on/in Y,17,false_belief,False,False,False,False
I saw X on/in Y,17,ignorance,False,False,False,False
I saw X on/in Y,17,shared_truth,False,False,False,False
I saw X on/in Y,18,false_belief,False,False,False,False
I saw X on/in Y,18,ignorance,False,False,False,False
I saw X on/in Y,18,shared_truth,False,False,False,False
I saw X on/in Y,19,false_belief,False,False,False,False
I saw X on/in Y,19,ignorance,False,False,False,False
I saw X on/in Y,19,shared_truth,False,False,False,False
I saw X on/in Y,1,false_belief,False,False,False,False
I saw X on/in Y,1,ignorance,False,False,False,False
I saw X on/in Y,1,shared_truth,False,False,False,False
I saw X on/in Y,20,false_belief,False,False,False,False
I saw X on/in Y,20,ignorance,False,False,False,False
I saw X on/in Y,20,shared_truth,False,False,False,False
I saw X on/in Y,21,false_belief,False,False,False,False
I saw X on/in Y,21,ignorance,False,False,False,False
I saw X on/in Y,21,shared_truth,False,False,False,False
I saw X on/in Y,22,false_belief,False,False,False,False
I saw X on/in Y,22,ignorance,False,False,False,False
I saw X on/in Y,22,shared_truth,False,False,False,False
I saw X on/in Y,23,false_belief,False,False,False,False
I saw X on/in Y,23,ignorance,False,False,False,False
I saw X on/in Y,23,shared_truth,False,False,False,False
I saw X on/in Y,24,false_belief,False,False,False,False
I saw X on/in Y,24,ignorance,False,False,False,False
I saw X on/in Y,24,shared_truth,False,False,False,False
I saw X on/in Y,25,false_belief,False,False,False,False
I saw X on/in Y,25,ignorance,False,False,False,False
I saw X on/in Y,25,shared_truth,False,False,False,False
I saw X on/in Y,26,false_belief,False,False,False,False
I saw X on/in Y,26,ignorance,False,False,False,False
I saw X on/in Y,26,shared_truth,False,False,False,False
I saw X on/in Y,27,false_belief,False,False,False,False
I saw X on/in Y,27,ignorance,False,False,False,False
I saw X on/in Y,27,shared_truth,False,False,False,False
I saw X on/in Y,28,false_belief,False,False,False,False
I saw X on/in Y,28,ignorance,False,False,False,False
I saw X on/in Y,28,shared_truth,False,False,False,False
I saw X on/in Y,29,false_belief,False,False,False,False
I saw X on/in Y,29,ignorance,False,False,False,False
I saw X on/in Y,29,shared_truth,False,False,False,False
I saw X on/in Y,2,false_belief,False,False,False,False
I saw X on/in Y,2,ignorance,False,False,False,False
I saw X on/in Y,2,shared_truth,False,False,False,False
I saw X on/in Y,30,false_belief,False,False,False,False
I saw X on/in Y,30,ignorance,False,False,False,False
I saw X on/in Y,30,shared_truth,False,False,False,False
I saw X on/in Y,31,false_belief,False,False,False,False
I saw X on/in Y,31,ignorance,False,False,False,False
I saw X on/in Y,31,shared_truth,False,False,False,False
I saw X on/in Y,32,false_belief,False,False,False,False
I saw X on/in Y,32,ignorance,False,False,False,False
I saw X on/in Y,32,shared_truth,False,False,False,False
I saw X on/in Y,33,false_belief,False,False,False,False
I saw X on/in Y,33,ignorance,False,False,False,False
I saw X on/in Y,33,shared_truth,False,False,False,False
I saw X on/in Y,34,false_belief,False,False,False,False
I saw X on/in Y,34,ignorance,False,False,False,False
I saw X on/in Y,34,shared_truth,False,False,False,False
I saw X on/in Y,35,false_belief,False,False,False,False
I saw X on/in Y,35,ignorance,False,False,False,False
I saw X on/in Y,35,shared_truth,False,False,False,False
I saw X on/in Y,36,false_belief,False,False,False,False
I saw X on/in Y,36,ignorance,False,False,False,False
I saw X on/in Y,36,shared_truth,False,False,False,False
I saw X on/in Y,37,false_belief,False,False,False,False
I saw X on/in Y,37,ignorance,False,False,False,False
I saw X on/in Y,37,shared_truth,False,False,False,False
I saw X on/in Y,38,false_belief,False,False,False,False
I saw X on/in Y,38,ignorance,False,False,False,False
I saw X on/in Y,38,shared_truth,False,False,False,False
I saw X on/in Y,39,false_belief,False,False,False,False
I saw X on/in Y,39,ignorance,False,False,False,False
I saw X on/in Y,39,shared_truth,False,False,False,False
I saw X on/in Y,3,false_belief,False,False,False,False
I saw X on/in Y,3,ignorance,False,False,False,False
I saw X on/in Y,3,shared_truth,False,False,False,False
I saw X on/in Y,40,false_belief,False,False,False,False
I saw X on/in Y,40,ignorance,False,False,False,False
I saw X on/in Y,40,shared_truth,False,False,False,False
I saw X on/in Y,41,false_belief,False,False,False,False
I saw X on/in Y,41,ignorance,False,False,False,False
I saw X on/in Y,41,shared_truth,False,False,False,False
I saw X on/in Y,42,false_belief,False,False,False,False
I saw X on/in Y,42,ignorance,False,False,False,False
I saw X on/in Y,42,shared_truth,False,False,False,False
I saw X on/in Y,43,false_belief,False,False,False,False
I saw X on/in Y,43,ignorance,False,False,False,False
I saw X on/in Y,43,shared_truth,False,False,False,False
I saw X on/in Y,44,false_belief,False,False,False,False
I saw X on/in Y,44,ignorance,False,False,False,False
I saw X on/in Y,44,shared_truth,False,False,False,False
I saw X on/in Y,45,false_belief,False,False,False,False
I saw X on/in Y,45,ignorance,False,False,False,False
I saw X on/in Y,45,shared_truth,False,False,False,False
